iteration,chain,λ,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
529,1,0.19808890240121374,-29452.97112850813,1.0,1.0,1.0,-29452.97112850813,29453.37779724092,-0.4545530490868259,-0.4545530490868259,1.0,0.0,1.5142503777074838,1.5142503777074838
530,1,0.1966731555785988,-29452.996556160655,3.0,1.0,0.9387419252014105,-29452.996556160655,29453.0719696009,0.014324069408758078,0.09374977479455993,2.0,0.0,1.5142503777074838,1.5142503777074838
531,1,0.19914974310397932,-29453.130493653396,3.0,1.0,0.47013481554710695,-29453.130493653396,29454.335386582923,0.055416387687728275,1.5211353222475736,2.0,0.0,1.5142503777074838,1.5142503777074838
532,1,0.19513500298861694,-29453.337163438016,3.0,1.0,0.6519048580285429,-29453.337163438016,29453.871735006633,0.12389861345945974,0.6596673060776084,2.0,0.0,1.5142503777074838,1.5142503777074838
533,1,0.2000247786280938,-29453.37563102672,3.0,1.0,0.9927258812676447,-29453.37563102672,29453.383066294948,0.02206398556154454,-0.19056054679458612,2.0,0.0,1.5142503777074838,1.5142503777074838
534,1,0.19872668172408764,-29453.0487482099,1.0,1.0,1.0,-29453.0487482099,29453.26195178462,-0.17765281338142813,-0.17765281338142813,1.0,0.0,1.5142503777074838,1.5142503777074838
535,1,0.19812143497128595,-29452.97375551063,1.0,1.0,1.0,-29452.97375551063,29453.02398299022,-0.040588028667116305,-0.040588028667116305,1.0,0.0,1.5142503777074838,1.5142503777074838
536,1,0.19812143497128595,-29452.97375551063,1.0,1.0,0.7023437091119062,-29452.97375551063,29453.295442707396,0.0,0.353332380658685,1.0,0.0,1.5142503777074838,1.5142503777074838
537,1,0.19671889535994413,-29452.99144237832,3.0,1.0,0.9712315213626225,-29452.99144237832,29453.028735814165,0.009824107753956923,0.04316534785175463,2.0,0.0,1.5142503777074838,1.5142503777074838
538,1,0.19694265990926849,-29452.970572683917,1.0,1.0,1.0,-29452.970572683917,29452.992800474156,-0.011215227903448977,-0.011215227903448977,1.0,0.0,1.5142503777074838,1.5142503777074838
539,1,0.19694265990926849,-29452.970572683917,1.0,1.0,0.39711628152698564,-29452.970572683917,29453.804224517848,0.0,0.9235261406101927,1.0,0.0,1.5142503777074838,1.5142503777074838
540,1,0.19349504451485003,-29454.065277969683,1.0,1.0,0.5571444655459113,-29454.065277969683,29454.087956544357,0.5849307090466027,0.5849307090466027,1.0,0.0,1.5142503777074838,1.5142503777074838
541,1,0.1959200601338038,-29453.122279707826,3.0,1.0,1.0,-29453.122279707826,29453.577596656254,-0.5004288395684853,-0.5703068782568153,2.0,0.0,1.5142503777074838,1.5142503777074838
542,1,0.19310001665627843,-29454.29768070611,3.0,1.0,0.6951950618611269,-29454.29768070611,29454.30654703836,0.6232821066842007,0.6232821066842007,2.0,0.0,1.5142503777074838,1.5142503777074838
543,1,0.20160272566593065,-29454.074273911312,3.0,1.0,1.0,-29454.074273911312,29454.323621031257,-0.12038620344537776,-0.5112800620772759,2.0,0.0,1.5142503777074838,1.5142503777074838
544,1,0.19961912686403083,-29453.249279573767,1.0,1.0,1.0,-29453.249279573767,29453.813917123505,-0.45081146659867954,-0.45081146659867954,1.0,0.0,1.5142503777074838,1.5142503777074838
545,1,0.19961912686403083,-29453.249279573767,1.0,1.0,0.6364236177029235,-29453.249279573767,29453.814861201983,0.0,0.4518908717946033,1.0,0.0,1.5142503777074838,1.5142503777074838
546,1,0.19565705082689103,-29453.184704026935,3.0,1.0,1.0,-29453.184704026935,29453.276764921284,-0.03400916061582393,-0.07079721505579073,2.0,0.0,1.5142503777074838,1.5142503777074838
547,1,0.19585620641429333,-29453.136551465006,1.0,1.0,1.0,-29453.136551465006,29453.261432462277,-0.025749104981514392,-0.025749104981514392,1.0,0.0,1.5142503777074838,1.5142503777074838
548,1,0.1996886076289646,-29453.269365085853,3.0,1.0,0.7535210531978024,-29453.269365085853,29453.645979571367,0.06357265720362193,0.45288780038026744,2.0,0.0,1.5142503777074838,1.5142503777074838
549,1,0.19856091755958286,-29453.023288194352,1.0,1.0,1.0,-29453.023288194352,29453.183434895556,-0.1335901309721521,-0.1335901309721521,1.0,0.0,1.5142503777074838,1.5142503777074838
550,1,0.19640316539426703,-29453.03261547119,3.0,1.0,0.9983565482754825,-29453.03261547119,29453.0360132626,0.00494254947261652,-0.034225768638862064,2.0,0.0,1.5142503777074838,1.5142503777074838
551,1,0.19843335488247835,-29453.006220423023,3.0,1.0,0.9914778589156832,-29453.006220423023,29453.056380619677,-0.014615510543080745,0.01969282271602424,2.0,0.0,1.5142503777074838,1.5142503777074838
552,1,0.19580627728856648,-29453.148105546155,3.0,1.0,0.6290078705280081,-29453.148105546155,29453.73980183179,0.08573986898409203,0.7390876071694947,2.0,0.0,1.5142503777074838,1.5142503777074838
553,1,0.19602616608629256,-29453.099815795897,1.0,1.0,1.0,-29453.099815795897,29453.205084378453,-0.025841509610472713,-0.025841509610472713,1.0,0.0,1.5142503777074838,1.5142503777074838
554,1,0.20000991111155056,-29453.37061347175,3.0,1.0,0.34548592937449935,-29453.37061347175,29455.654097522292,0.09543561600730754,2.9116258021203976,2.0,0.0,1.5142503777074838,1.5142503777074838
555,1,0.19903257687755388,-29453.105446071582,3.0,1.0,0.9851444981123199,-29453.105446071582,29453.32047536475,-0.1442264258839714,-0.1442264258839714,2.0,0.0,1.5142503777074838,1.5142503777074838
556,1,0.1992972180726583,-29453.16463779991,3.0,1.0,0.9866650755172813,-29453.16463779991,29453.205271685798,0.03220942538973759,0.03220942538973759,2.0,0.0,1.5142503777074838,1.5142503777074838
557,1,0.19639451628256666,-29453.03393688611,3.0,1.0,0.6222020161850464,-29453.03393688611,29453.846879458095,-0.05826838674329338,0.8827767823095201,2.0,0.0,1.5142503777074838,1.5142503777074838
558,1,0.19179373017987836,-29455.225737486067,3.0,1.0,0.5087148772323439,-29455.225737486067,29455.29613105117,1.1654627980897203,1.283215767602087,2.0,0.0,1.5142503777074838,1.5142503777074838
559,1,0.19647757080425207,-29453.021674399064,1.0,1.0,1.0,-29453.021674399064,29454.116141110477,-1.1723273766510829,-1.1723273766510829,1.0,0.0,1.5142503777074838,1.5142503777074838
560,1,0.19630954832041078,-29453.047467794026,3.0,1.0,0.9946794025603105,-29453.047467794026,29453.066421732645,0.013810307733365335,0.013810307733365335,2.0,0.0,1.5142503777074838,1.5142503777074838
561,1,0.19630954832041078,-29453.047467794026,3.0,1.0,0.4147886781336654,-29453.047467794026,29454.880568686858,0.0,2.16946909307444,1.0,0.0,1.5142503777074838,1.5142503777074838
562,1,0.19630954832041078,-29453.047467794026,1.0,1.0,0.3362371623282451,-29453.047467794026,29454.085187895642,0.0,1.0899385277443798,1.0,0.0,1.5142503777074838,1.5142503777074838
563,1,0.1982495632532893,-29452.985497073605,3.0,1.0,0.8589580485536747,-29452.985497073605,29453.23743709252,-0.035982673027319834,0.2476388883042091,2.0,0.0,1.5142503777074838,1.5142503777074838
564,1,0.19822483139562042,-29452.98305743142,1.0,1.0,1.0,-29452.98305743142,29453.002979264355,-0.0013194495368225034,-0.0013194495368225034,1.0,0.0,1.5142503777074838,1.5142503777074838
565,1,0.19784706743625494,-29452.956103907407,1.0,1.0,1.0,-29452.956103907407,29452.97335751117,-0.014562867425411241,-0.014562867425411241,1.0,0.0,1.5142503777074838,1.5142503777074838
566,1,0.1970635310723402,-29452.962160457027,3.0,1.0,0.988379839588097,-29452.962160457027,29452.976623706847,0.003328595747007057,0.017298056234722026,2.0,0.0,1.5142503777074838,1.5142503777074838
567,1,0.1995132437011495,-29453.21991017354,3.0,1.0,0.9131825011592305,-29453.21991017354,29453.222450092955,0.13908433650794905,0.13996016851524473,1.0,0.0,1.5142503777074838,1.5142503777074838
568,1,0.19478153728165598,-29453.46203820354,3.0,1.0,0.6607115732681716,-29453.46203820354,29453.98780817003,0.14471350062740385,0.6307137295261782,2.0,0.0,1.5142503777074838,1.5142503777074838
569,1,0.19629496302585864,-29453.049890799855,1.0,1.0,1.0,-29453.049890799855,29453.30530181338,-0.2202529336391308,-0.2202529336391308,1.0,0.0,1.5142503777074838,1.5142503777074838
570,1,0.1933504732683769,-29454.14774736058,1.0,1.0,0.5570143829354653,-29454.14774736058,29454.219498888644,0.5851642172419815,0.5851642172419815,1.0,0.0,1.5142503777074838,1.5142503777074838
571,1,0.1950741247303704,-29453.357422283803,3.0,1.0,1.0,-29453.357422283803,29453.799548071318,-0.41753863621488563,-0.533695968981192,2.0,0.0,1.5142503777074838,1.5142503777074838
572,1,0.19970700881265185,-29453.274792365097,3.0,1.0,1.0,-29453.274792365097,29453.37987784843,-0.04529087346236338,-0.1227078356059792,2.0,0.0,1.5142503777074838,1.5142503777074838
573,1,0.19768907548441397,-29452.950582387053,1.0,1.0,1.0,-29452.950582387053,29453.103367953827,-0.1755176809238037,-0.1755176809238037,1.0,0.0,1.5142503777074838,1.5142503777074838
574,1,0.19768907548441397,-29452.950582387053,1.0,1.0,0.550121000382105,-29452.950582387053,29453.46835307024,0.0,0.5976170242574881,1.0,0.0,1.5142503777074838,1.5142503777074838
575,1,0.1988360838741026,-29453.067579902036,1.0,1.0,0.9387105275452262,-29453.067579902036,29453.070145952766,0.06324812467573793,0.06324812467573793,1.0,0.0,1.5142503777074838,1.5142503777074838
576,1,0.19666206826957464,-29452.997839115964,3.0,1.0,0.7947475654241248,-29452.997839115964,29453.367230720058,-0.03345824727875879,0.38864995559924864,2.0,0.0,1.5142503777074838,1.5142503777074838
577,1,0.19414795716525907,-29453.72985840629,3.0,1.0,0.7638895713160382,-29453.72985840629,29453.767338444344,0.39119116022629896,0.4328012904334173,2.0,0.0,1.5142503777074838,1.5142503777074838
578,1,0.19436769377006718,-29453.630560166384,3.0,1.0,1.0,-29453.630560166384,29453.86435387155,-0.05243074179816176,-0.16355466831009835,2.0,0.0,1.5142503777074838,1.5142503777074838
579,1,0.20061402467257614,-29453.59809997513,3.0,1.0,1.0,-29453.59809997513,29453.62021370623,-0.014203744412952801,-0.35481046390123083,2.0,0.0,1.5142503777074838,1.5142503777074838
580,1,0.19424578840660134,-29453.68480605095,3.0,1.0,0.9853801044260743,-29453.68480605095,29453.722402965792,0.04485060548904585,-0.28867254526994657,2.0,0.0,1.5142503777074838,1.5142503777074838
581,1,0.20093104014289875,-29453.736780744664,3.0,1.0,0.9894992101697145,-29453.736780744664,29453.74044323719,0.03200924269549432,-0.3792460478762223,2.0,0.0,1.5142503777074838,1.5142503777074838
582,1,0.20093104014289875,-29453.736780744664,1.0,1.0,0.49915846643348566,-29453.736780744664,29454.78462156908,0.0,0.6948316656416864,1.0,0.0,1.5142503777074838,1.5142503777074838
583,1,0.20111575413653365,-29453.82368837632,3.0,1.0,0.984454280409152,-29453.82368837632,29454.043538635047,0.047759711978869746,-0.09979511552592157,2.0,0.0,1.5142503777074838,1.5142503777074838
584,1,0.20111575413653365,-29453.82368837632,1.0,1.0,0.7492425112349657,-29453.82368837632,29454.56081333793,0.0,0.2886925678503758,1.0,0.0,1.5142503777074838,1.5142503777074838
585,1,0.192934641316208,-29454.401599940007,3.0,1.0,0.509741222870378,-29454.401599940007,29455.333881661005,0.3528250056915567,1.0180056652170606,2.0,0.0,1.5142503777074838,1.5142503777074838
586,1,0.19739642531480395,-29452.94934176915,1.0,1.0,1.0,-29452.94934176915,29453.630670522944,-0.7766344392293831,-0.7766344392293831,1.0,0.0,1.5142503777074838,1.5142503777074838
587,1,0.2011387002384437,-29453.834797699958,1.0,1.0,0.618847595314428,-29453.834797699958,29453.836030819417,0.47989624773617834,0.47989624773617834,1.0,0.0,1.5142503777074838,1.5142503777074838
588,1,0.20186631146538997,-29454.22285105027,1.0,1.0,0.8081785486368914,-29454.22285105027,29454.723284161973,0.2129722688368929,0.2129722688368929,1.0,0.0,1.5142503777074838,1.5142503777074838
589,1,0.19510261344099158,-29453.3478773046,3.0,1.0,1.0,-29453.3478773046,29453.88833384326,-0.46642213638915564,-0.46642213638915564,2.0,0.0,1.5142503777074838,1.5142503777074838
590,1,0.1957789808525182,-29453.154568684575,1.0,1.0,1.0,-29453.154568684575,29453.360741390377,-0.10322625924527529,-0.10322625924527529,1.0,0.0,1.5142503777074838,1.5142503777074838
591,1,0.1964625552593657,-29453.023820837,3.0,1.0,1.0,-29453.023820837,29453.09838127372,-0.0699046208501386,-0.08850904531936976,2.0,0.0,1.5142503777074838,1.5142503777074838
592,1,0.1964625552593657,-29453.023820837,1.0,1.0,0.8774434041979182,-29453.023820837,29453.183657684047,0.0,0.130742822362663,1.0,0.0,1.5142503777074838,1.5142503777074838
593,1,0.19205518857305648,-29455.020269653847,1.0,1.0,0.34565358787998285,-29455.020269653847,29455.083133642485,1.0623181965493131,1.0623181965493131,1.0,0.0,1.5142503777074838,1.5142503777074838
594,1,0.19586120143116573,-29453.13541462823,1.0,1.0,1.0,-29453.13541462823,29454.14784176796,-1.0009098493828787,-1.0009098493828787,1.0,0.0,1.5142503777074838,1.5142503777074838
595,1,0.1992993378658049,-29453.165149830565,3.0,1.0,0.9946297526168228,-29453.165149830565,29453.178775520046,0.016241931098193163,-0.07668701953662094,2.0,0.0,1.5142503777074838,1.5142503777074838
596,1,0.19915705631713648,-29453.132118136553,1.0,1.0,1.0,-29453.132118136553,29453.248089193232,-0.017945079911442008,-0.017945079911442008,1.0,0.0,1.5142503777074838,1.5142503777074838
597,1,0.20166593594851112,-29454.109077128385,1.0,1.0,0.5867119713448653,-29454.109077128385,29454.235859883996,0.5332212587163667,0.5332212587163667,1.0,0.0,1.5142503777074838,1.5142503777074838
598,1,0.20166593594851112,-29454.109077128385,1.0,1.0,0.4259686261994077,-29454.109077128385,29455.50084910661,0.0,0.8533895828441018,1.0,0.0,1.5142503777074838,1.5142503777074838
599,1,0.19352147740591286,-29454.050521736575,3.0,1.0,1.0,-29454.050521736575,29454.070622049698,-0.039254278137377696,-0.6183361792718642,2.0,0.0,1.5142503777074838,1.5142503777074838
600,1,0.1923461221249397,-29454.803267792002,3.0,1.0,0.6754947742185168,-29454.803267792002,29455.40847881418,0.3973201359367522,0.6277313157552271,2.0,0.0,1.5142503777074838,1.5142503777074838
601,1,0.1928009017851157,-29454.488506842492,1.0,1.0,1.0,-29454.488506842492,29455.46375974165,-0.16584469686131342,-0.16584469686131342,1.0,0.0,1.5142503777074838,1.5142503777074838
602,1,0.1943820890670057,-29453.62429302695,3.0,1.0,0.9466704542049231,-29453.62429302695,29454.412299143765,-0.45761106766440207,-0.45761106766440207,2.0,0.0,1.5142503777074838,1.5142503777074838
603,1,0.19431095086292924,-29453.65554870259,1.0,1.0,0.9835321831100203,-29453.65554870259,29454.01736389868,0.016604918648226885,0.016604918648226885,1.0,0.0,1.5142503777074838,1.5142503777074838
604,1,0.1958384364146267,-29453.140623912466,1.0,1.0,1.0,-29453.140623912466,29453.496059379195,-0.2745710596245772,-0.2745710596245772,1.0,0.0,1.5142503777074838,1.5142503777074838
605,1,0.1968937904335887,-29452.974543193344,1.0,1.0,1.0,-29452.974543193344,29453.069015296187,-0.08908700192114338,-0.08908700192114338,1.0,0.0,1.5142503777074838,1.5142503777074838
606,1,0.2007362332703886,-29453.64999116231,3.0,1.0,0.7973447659003862,-29453.64999116231,29453.653730429338,0.36492702643954544,0.36492702643954544,1.0,0.0,1.5142503777074838,1.5142503777074838
607,1,0.19480180577114578,-29453.45440373688,3.0,1.0,0.9410405844275128,-29453.45440373688,29453.85492041395,-0.09675016407345538,0.14548806235325173,2.0,0.0,1.5142503777074838,1.5142503777074838
608,1,0.19480180577114578,-29453.45440373688,1.0,1.0,0.8523404151637737,-29453.45440373688,29453.874146341106,0.0,0.15976928363670595,1.0,0.0,1.5142503777074838,1.5142503777074838
609,1,0.19334778479856204,-29454.149309210483,1.0,1.0,0.6915732501408017,-29454.149309210483,29454.436812525746,0.3687862041442713,0.3687862041442713,1.0,0.0,1.5142503777074838,1.5142503777074838
610,1,0.19334778479856204,-29454.149309210483,1.0,1.0,0.3528871379629765,-29454.149309210483,29455.766969745007,0.0,1.0416069956554566,1.0,0.0,1.5142503777074838,1.5142503777074838
611,1,0.20253794153235347,-29454.64231858563,3.0,1.0,0.5819572060262942,-29454.64231858563,29455.5938362312,0.22118327459975262,0.8991975398712384,2.0,0.0,1.5142503777074838,1.5142503777074838
612,1,0.2017900550072117,-29454.178934814478,3.0,1.0,1.0,-29454.178934814478,29454.707190706173,-0.2560776339887525,-0.4163593020348344,2.0,0.0,1.5142503777074838,1.5142503777074838
613,1,0.2017900550072117,-29454.178934814478,1.0,1.0,0.34188754437804064,-29454.178934814478,29455.800759005422,0.0,1.0732734135999635,1.0,0.0,1.5142503777074838,1.5142503777074838
614,1,0.19773515981824705,-29452.95184193395,1.0,1.0,1.0,-29452.95184193395,29453.523570272435,-0.6666932859188819,-0.6666932859188819,1.0,0.0,1.5142503777074838,1.5142503777074838
615,1,0.1992400390229105,-29453.151053437727,1.0,1.0,0.897822517942949,-29453.151053437727,29453.155272090815,0.10778287170251133,0.10778287170251133,1.0,0.0,1.5142503777074838,1.5142503777074838
616,1,0.19562426338629843,-29453.193160512586,3.0,1.0,0.9925007060948651,-29453.193160512586,29453.221569066976,0.022754820081900107,-0.0661218468885636,2.0,0.0,1.5142503777074838,1.5142503777074838
617,1,0.19562426338629843,-29453.193160512586,1.0,1.0,0.4604004201196004,-29453.193160512586,29454.034875224716,0.0,0.7756586896248336,1.0,0.0,1.5142503777074838,1.5142503777074838
618,1,0.19993208404719753,-29453.344827627643,3.0,1.0,0.7556235146030786,-29453.344827627643,29453.728798245895,0.07268637891320395,0.4469181036329246,2.0,0.0,1.5142503777074838,1.5142503777074838
619,1,0.19356662137939507,-29454.025550122205,3.0,1.0,0.28077808872581306,-29454.025550122205,29455.93915837855,0.43999427966264193,2.379392165807076,2.0,0.0,1.5142503777074838,1.5142503777074838
620,1,0.19548851679466014,-29453.2297656265,1.0,1.0,1.0,-29453.2297656265,29453.770544073202,-0.42329919654366677,-0.42329919654366677,1.0,0.0,1.5142503777074838,1.5142503777074838
621,1,0.19503803926604912,-29453.36967572721,1.0,1.0,0.9280708764095096,-29453.36967572721,29453.524642793087,0.07464717367111007,0.07464717367111007,1.0,0.0,1.5142503777074838,1.5142503777074838
622,1,0.19625269929777195,-29453.057078045444,1.0,1.0,1.0,-29453.057078045444,29453.26838942462,-0.16711525699065533,-0.16711525699065533,1.0,0.0,1.5142503777074838,1.5142503777074838
623,1,0.19625269929777195,-29453.057078045444,1.0,1.0,0.1936361253605111,-29453.057078045444,29454.599899421668,0.0,1.6417745236103656,1.0,0.0,1.5142503777074838,1.5142503777074838
624,1,0.19925573185876036,-29453.15473806633,3.0,1.0,0.7709998042218097,-29453.15473806633,29453.488597862175,0.046983676686068065,0.41508661674015457,2.0,0.0,1.5142503777074838,1.5142503777074838
625,1,0.19848589537674333,-29453.012984095323,3.0,1.0,0.9933617263783517,-29453.012984095323,29453.117202351616,-0.07687565952801378,-0.07687565952801378,2.0,0.0,1.5142503777074838,1.5142503777074838
626,1,0.19704723222138396,-29452.963177879556,3.0,1.0,0.7492975934085114,-29452.963177879556,29453.39676974195,-0.023503956203057896,0.48728844062497956,2.0,0.0,1.5142503777074838,1.5142503777074838
627,1,0.19735398545957408,-29452.950132646747,3.0,1.0,0.9997062139279698,-29452.950132646747,29452.957340182566,-0.0070228071344899945,-0.0070228071344899945,2.0,0.0,1.5142503777074838,1.5142503777074838
628,1,0.19735398545957408,-29452.950132646747,1.0,1.0,0.010249543188964726,-29452.950132646747,29457.0451349038,0.0,4.580522141321126,1.0,0.0,1.5142503777074838,1.5142503777074838
629,1,0.1964329018492016,-29453.028151136004,1.0,1.0,0.9589115797777708,-29453.028151136004,29453.02996409809,0.04195640878970153,0.04195640878970153,1.0,0.0,1.5142503777074838,1.5142503777074838
630,1,0.1918553963320059,-29455.176383852086,1.0,1.0,0.31899765015365517,-29455.176383852086,29455.242888730547,1.142571542513906,1.142571542513906,1.0,0.0,1.5142503777074838,1.5142503777074838
631,1,0.19516222373820027,-29453.32827289519,1.0,1.0,1.0,-29453.32827289519,29454.43359204372,-0.9789085375850846,-0.9789085375850846,1.0,0.0,1.5142503777074838,1.5142503777074838
632,1,0.19516222373820027,-29453.32827289519,1.0,1.0,0.2226586961152327,-29453.32827289519,29454.91381303626,0.0,1.5021151906439627,1.0,0.0,1.5142503777074838,1.5142503777074838
633,1,0.19593974408775525,-29453.117994356195,1.0,1.0,1.0,-29453.117994356195,29453.312749093107,-0.1123484731069766,-0.1123484731069766,1.0,0.0,1.5142503777074838,1.5142503777074838
634,1,0.1938143113966976,-29453.893698954656,3.0,1.0,0.7819057199185556,-29453.893698954656,29453.909137306637,0.4119569078866334,0.4119569078866334,2.0,0.0,1.5142503777074838,1.5142503777074838
635,1,0.19596561608982657,-29453.11244360605,1.0,1.0,1.0,-29453.11244360605,29453.580991168084,-0.41634150816025794,-0.41634150816025794,1.0,0.0,1.5142503777074838,1.5142503777074838
636,1,0.19863923348234322,-29453.034855093316,3.0,1.0,0.8994163834704154,-29453.034855093316,29453.253102414143,-0.04465055206310353,0.17973969248851063,2.0,0.0,1.5142503777074838,1.5142503777074838
637,1,0.19577254792640053,-29453.15610692844,3.0,1.0,0.7349578340855768,-29453.15610692844,29453.532848621493,0.07169951139803743,0.4707772047149774,2.0,0.0,1.5142503777074838,1.5142503777074838
638,1,0.19200091223807061,-29455.062108140344,1.0,1.0,0.3635814668053544,-29455.062108140344,29455.20262737,1.011751889360312,1.011751889360312,1.0,0.0,1.5142503777074838,1.5142503777074838
639,1,0.2035808349158839,-29455.409252972906,3.0,1.0,0.9409178252539082,-29455.409252972906,29455.557601687447,0.1950986666015524,-0.8525086788649787,2.0,0.0,1.5142503777074838,1.5142503777074838
640,1,0.1999679880672839,-29453.35662334934,1.0,1.0,1.0,-29453.35662334934,29454.5665947543,-1.1268604105935083,-1.1268604105935083,1.0,0.0,1.5142503777074838,1.5142503777074838
