iteration,chain,λ,μ,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
557,1,0.02183143827537078,0.05770293160325578,-11472.47404111865,3.0,1.0,0.8965542675632007,-11472.47404111865,11474.152326222045,-0.36643886136153014,0.3715524925937643,2.0,0.0,1.3841012002538913,1.3841012002538913
558,1,0.022073271362261792,0.059357728122738956,-11472.364064546371,3.0,1.0,0.8048754110712206,-11472.364064546371,11473.190942695965,-0.04965141234242765,0.3865965296427021,2.0,0.0,1.3841012002538913,1.3841012002538913
559,1,0.021290037039452044,0.05989139850726963,-11472.531623277755,3.0,1.0,0.8751943619375101,-11472.531623277755,11472.959545825184,0.06475094588677166,0.2079553141247743,2.0,0.0,1.3841012002538913,1.3841012002538913
560,1,0.023083485920368504,0.05897104357669602,-11473.541689250107,3.0,1.0,0.7654475901214027,-11473.541689250107,11473.946016936929,0.3502048797945463,0.4653677046626399,2.0,0.0,1.3841012002538913,1.3841012002538913
561,1,0.023083485920368504,0.05897104357669602,-11473.541689250107,1.0,1.0,0.28370155227832783,-11473.541689250107,11475.811440925632,0.0,1.2598324656337354,1.0,0.0,1.3841012002538913,1.3841012002538913
562,1,0.02089263096442183,0.05691039622778824,-11473.42152994381,3.0,1.0,0.9816816956909683,-11473.42152994381,11474.38287969147,-0.015222398105834145,0.05652264143827779,2.0,0.0,1.3841012002538913,1.3841012002538913
563,1,0.021715897634845834,0.058654995580990646,-11472.171517584633,3.0,1.0,0.9965455810584123,-11472.171517584633,11473.006883035105,-0.47060642330870905,-0.47060642330870905,1.0,0.0,1.3841012002538913,1.3841012002538913
564,1,0.021715897634845834,0.058654995580990646,-11472.171517584633,3.0,1.0,0.5409622360798948,-11472.171517584633,11473.897723231417,0.0,0.9948750157545874,1.0,0.0,1.3841012002538913,1.3841012002538913
565,1,0.01997718461045943,0.05971891726455663,-11474.376151916153,3.0,1.0,0.49482832653323694,-11474.376151916153,11475.505902801435,0.8252517355267628,1.4383700182916073,2.0,0.0,1.3841012002538913,1.3841012002538913
566,1,0.023259598410828964,0.0589682371059064,-11473.888416511823,3.0,1.0,0.9761125757017174,-11473.888416511823,11475.134628848784,-0.15681898649745563,-0.15681898649745563,2.0,0.0,1.3841012002538913,1.3841012002538913
567,1,0.022352944340958806,0.05735904821543267,-11473.001188844099,3.0,1.0,1.0,-11473.001188844099,11473.942257195975,-0.3347578874836472,-0.41528610444947844,2.0,0.0,1.3841012002538913,1.3841012002538913
568,1,0.020883031629188406,0.05821195868532162,-11472.651341423898,3.0,1.0,0.9596004263688075,-11472.651341423898,11473.425822286781,-0.13965967449257732,-0.13965967449257732,2.0,0.0,1.3841012002538913,1.3841012002538913
569,1,0.021215949155913218,0.058612118436745284,-11472.29815139731,1.0,1.0,1.0,-11472.29815139731,11472.545268791613,-0.12696252591194934,-0.12696252591194934,1.0,0.0,1.3841012002538913,1.3841012002538913
570,1,0.021215949155913218,0.058612118436745284,-11472.29815139731,3.0,1.0,0.3624351307895027,-11472.29815139731,11475.109095424696,0.0,1.551337737349968,1.0,0.0,1.3841012002538913,1.3841012002538913
571,1,0.02251319805074272,0.056760999367493126,-11473.67754175154,3.0,1.0,0.6517740450228007,-11473.67754175154,11474.2070982261,0.5255995414408972,0.7955149741846981,2.0,0.0,1.3841012002538913,1.3841012002538913
572,1,0.021268775207203282,0.06072921999432312,-11473.129486653543,3.0,1.0,1.0,-11473.129486653543,11473.721117888756,-0.1899526536344638,-0.3406922855610901,2.0,0.0,1.3841012002538913,1.3841012002538913
573,1,0.023510513379240833,0.05833126146938051,-11474.491892619682,3.0,1.0,0.5485704688163601,-11474.491892619682,11476.4289136591,0.412944702704408,1.10225252660166,2.0,0.0,1.3841012002538913,1.3841012002538913
574,1,0.020633636091126558,0.05980915078582461,-11473.127892845194,3.0,1.0,1.0,-11473.127892845194,11474.8647143945,-0.45736255951305793,-0.5264870164901367,2.0,0.0,1.3841012002538913,1.3841012002538913
575,1,0.02257095733465729,0.05741039918906755,-11473.203527717567,3.0,1.0,0.9877451175009101,-11473.203527717567,11473.345696515422,0.037457501921380754,-0.26808972626349714,2.0,0.0,1.3841012002538913,1.3841012002538913
576,1,0.023711027564532708,0.05745863428909569,-11475.371814601767,1.0,1.0,0.4322757584860133,-11475.371814601767,11475.642931612654,0.8386915645551198,0.8386915645551198,1.0,0.0,1.3841012002538913,1.3841012002538913
577,1,0.0196866793857792,0.058762945437892226,-11474.967086568944,3.0,1.0,1.0,-11474.967086568944,11476.316804979939,-0.2079403786920011,-0.4919719990448357,2.0,0.0,1.3841012002538913,1.3841012002538913
578,1,0.019730545006265778,0.05941197559441348,-11474.927349736665,3.0,1.0,0.8539186575455152,-11474.927349736665,11475.90498717981,-0.008623372921647388,-0.8920435000272846,1.0,0.0,1.3841012002538913,1.3841012002538913
579,1,0.02305260379909975,0.060108223303409765,-11473.879243159516,3.0,1.0,0.5147425892370879,-11473.879243159516,11478.20587935314,-0.39899454951773805,1.7405999147922557,2.0,0.0,1.3841012002538913,1.3841012002538913
580,1,0.02304753668427067,0.06041875343405513,-11474.080666801514,1.0,1.0,0.9234414171025614,-11474.080666801514,11474.716355213239,0.07964791708582197,0.07964791708582197,1.0,0.0,1.3841012002538913,1.3841012002538913
581,1,0.021501910698835395,0.05920119314333066,-11472.215902102724,3.0,1.0,1.0,-11472.215902102724,11473.49916632401,-0.6939605027073412,-0.6939605027073412,1.0,0.0,1.3841012002538913,1.3841012002538913
582,1,0.02172677084375386,0.055280421573588465,-11475.22182678509,3.0,1.0,0.4949804204292523,-11475.22182678509,11475.49604935257,1.159574029237774,1.377093880015309,1.0,0.0,1.3841012002538913,1.3841012002538913
583,1,0.02035913978872016,0.05952990120269711,-11473.471107663785,3.0,1.0,0.8690370887579975,-11473.471107663785,11476.384250540916,-0.7046813016349915,-0.7046813016349915,2.0,0.0,1.3841012002538913,1.3841012002538913
584,1,0.021044440838101034,0.05848434674241302,-11472.437212900193,1.0,1.0,1.0,-11472.437212900193,11473.164256885948,-0.36250534018472536,-0.36250534018472536,1.0,0.0,1.3841012002538913,1.3841012002538913
585,1,0.021493469142218186,0.059965873098227346,-11472.499785161048,3.0,1.0,0.7119062116980187,-11472.499785161048,11473.680569256056,0.019597259893998853,0.6502121382382029,2.0,0.0,1.3841012002538913,1.3841012002538913
586,1,0.020817714825499933,0.0584335888299249,-11472.67522354822,3.0,1.0,0.9373177519661887,-11472.67522354822,11472.915676542803,0.05397406542033423,0.08266014672881283,2.0,0.0,1.3841012002538913,1.3841012002538913
587,1,0.022387533279557514,0.060053206876742364,-11472.907231141335,3.0,1.0,0.8198679642095685,-11472.907231141335,11473.481626772205,0.08691885381995235,0.2900258389327064,2.0,0.0,1.3841012002538913,1.3841012002538913
588,1,0.022387533279557514,0.060053206876742364,-11472.907231141335,3.0,1.0,0.8361294203138807,-11472.907231141335,11473.627383167832,0.0,0.29125211368955206,1.0,0.0,1.3841012002538913,1.3841012002538913
589,1,0.021348261373308267,0.061475495288669496,-11473.87832016126,3.0,1.0,0.43145161889175937,-11473.87832016126,11476.562782361547,0.3667236270448484,1.4288706784354872,2.0,0.0,1.3841012002538913,1.3841012002538913
590,1,0.022345132720462246,0.056982148148283264,-11473.2926910012,3.0,1.0,0.9913044669066245,-11473.2926910012,11474.226484034862,-0.22967514805714018,-0.22977331087895436,2.0,0.0,1.3841012002538913,1.3841012002538913
591,1,0.022048522163259972,0.057189951158461504,-11472.897956243854,1.0,1.0,1.0,-11472.897956243854,11473.385220524797,-0.14756166346705868,-0.14756166346705868,1.0,0.0,1.3841012002538913,1.3841012002538913
592,1,0.022048522163259972,0.057189951158461504,-11472.897956243854,1.0,1.0,0.3836818987396288,-11472.897956243854,11474.644454945601,0.0,0.9579414583968173,1.0,0.0,1.3841012002538913,1.3841012002538913
593,1,0.01946316258076824,0.05889197697225198,-11475.67192388561,3.0,1.0,0.43699020683608997,-11475.67192388561,11477.410691249963,1.027453433815026,1.8243911375575408,2.0,0.0,1.3841012002538913,1.3841012002538913
594,1,0.02096081624058172,0.05842508127219697,-11472.522823314777,3.0,1.0,1.0,-11472.522823314777,11474.621800830886,-1.0746011698211078,-1.0746011698211078,1.0,0.0,1.3841012002538913,1.3841012002538913
595,1,0.0209483155809799,0.058419876117175355,-11472.535988339578,1.0,1.0,0.9953641051649201,-11472.535988339578,11472.662575150276,0.004646673922252376,0.004646673922252376,1.0,0.0,1.3841012002538913,1.3841012002538913
596,1,0.021408040233787024,0.05858635659993468,-11472.211660086652,3.0,1.0,1.0,-11472.211660086652,11472.422844306357,-0.11598719100948074,-0.12669047500457964,2.0,0.0,1.3841012002538913,1.3841012002538913
597,1,0.0209211689093988,0.05873897618164752,-11472.5305455669,3.0,1.0,0.7088844410147108,-11472.5305455669,11473.501716267656,0.1221857478722086,0.6216819779147045,2.0,0.0,1.3841012002538913,1.3841012002538913
598,1,0.02168154355460128,0.058133378164212046,-11472.268780366905,3.0,1.0,0.9937731406917951,-11472.268780366905,11472.533799772127,-0.09186768760628183,-0.09186768760628183,2.0,0.0,1.3841012002538913,1.3841012002538913
599,1,0.021162992416928744,0.05737000189048573,-11472.81379292885,3.0,1.0,0.8943810121726484,-11472.81379292885,11472.844925937601,0.2046087483795418,0.2046087483795418,2.0,0.0,1.3841012002538913,1.3841012002538913
600,1,0.021162992416928744,0.05737000189048573,-11472.81379292885,1.0,1.0,0.2937169950164999,-11472.81379292885,11474.967037602682,0.0,1.2251385772269714,1.0,0.0,1.3841012002538913,1.3841012002538913
601,1,0.021430346810596253,0.05842094286200367,-11472.227687221677,3.0,1.0,0.5834181382048719,-11472.227687221677,11474.793389417868,-0.2380941954525042,1.2605996791135112,2.0,0.0,1.3841012002538913,1.3841012002538913
602,1,0.020625902640003198,0.05933209197617357,-11472.966037044585,3.0,1.0,0.8242597223251741,-11472.966037044585,11473.007547305668,0.26238159706008446,0.26238159706008446,1.0,0.0,1.3841012002538913,1.3841012002538913
603,1,0.020669718006004683,0.059639238517534825,-11473.002588025112,3.0,1.0,0.9422472739267329,-11473.002588025112,11473.288680107442,0.017190918002597755,-0.22873873514799925,1.0,0.0,1.3841012002538913,1.3841012002538913
604,1,0.021879044673024282,0.05907539960413175,-11472.220085363248,3.0,1.0,0.7369087148332775,-11472.220085363248,11474.128443203146,-0.2939198090607533,0.7699026296450029,2.0,0.0,1.3841012002538913,1.3841012002538913
605,1,0.022256628588580924,0.05878661232277314,-11472.418350867181,1.0,1.0,0.9298380939697255,-11472.418350867181,11472.43314597724,0.07274480049636622,0.07274480049636622,1.0,0.0,1.3841012002538913,1.3841012002538913
606,1,0.02082528575322603,0.059608442520691134,-11472.790681807095,3.0,1.0,0.8377480866319497,-11472.790681807095,11473.244388449992,0.1355056149113807,0.28046289040503325,2.0,0.0,1.3841012002538913,1.3841012002538913
607,1,0.021877206370951124,0.05733751974486473,-11472.71325865163,3.0,1.0,0.9924929435417799,-11472.71325865163,11473.118044337985,-0.021427625080832513,-0.03580877520289505,2.0,0.0,1.3841012002538913,1.3841012002538913
608,1,0.021519258925410917,0.0604640078106696,-11472.822619920922,3.0,1.0,0.9851888032028676,-11472.822619920922,11472.849166050031,0.045451015248545446,-0.18942180950034526,2.0,0.0,1.3841012002538913,1.3841012002538913
609,1,0.022378064146121594,0.061051454337731084,-11473.704970639434,3.0,1.0,0.867568469364727,-11473.704970639434,11473.964603309543,0.3384123799169174,0.3384123799169174,2.0,0.0,1.3841012002538913,1.3841012002538913
610,1,0.020650495176234726,0.05733702181900694,-11473.376038443535,3.0,1.0,1.0,-11473.376038443535,11473.782905558668,-0.13740997072272876,-0.37820203003320785,2.0,0.0,1.3841012002538913,1.3841012002538913
611,1,0.02341619759996075,0.059786442226454614,-11474.45022781932,3.0,1.0,0.7511228925159305,-11474.45022781932,11475.13578548424,0.3533226429062779,0.4508661715663038,2.0,0.0,1.3841012002538913,1.3841012002538913
612,1,0.022793320692262652,0.05863064261399347,-11473.051714478644,3.0,1.0,1.0,-11473.051714478644,11474.16729119338,-0.5397257669173996,-0.7780931546258216,2.0,0.0,1.3841012002538913,1.3841012002538913
613,1,0.02091359345510848,0.0583124252738441,-11472.593231514084,3.0,1.0,1.0,-11472.593231514084,11473.259538444863,-0.16106161975403666,-0.16106161975403666,2.0,0.0,1.3841012002538913,1.3841012002538913
614,1,0.022801612197286866,0.057413552127171724,-11473.518442187553,3.0,1.0,0.6904252597578253,-11473.518442187553,11474.0264731381,0.3216361112972663,0.5360838528868044,2.0,0.0,1.3841012002538913,1.3841012002538913
615,1,0.024139276276645253,0.05808398843676985,-11476.282435944677,3.0,1.0,0.6795031018379908,-11476.282435944677,11476.676331184755,1.0868594265575666,1.0868594265575666,2.0,0.0,1.3841012002538913,1.3841012002538913
616,1,0.02251446340674884,0.060407194781415915,-11473.278568201808,3.0,1.0,1.0,-11473.278568201808,11475.627024393452,-1.1692405670910375,-1.2148227387460793,2.0,0.0,1.3841012002538913,1.3841012002538913
617,1,0.02251446340674884,0.060407194781415915,-11473.278568201808,1.0,1.0,0.3572924150440384,-11473.278568201808,11475.167913716912,0.0,1.029200742714238,1.0,0.0,1.3841012002538913,1.3841012002538913
618,1,0.020789623275583143,0.05788031318611279,-11472.8786428325,3.0,1.0,1.0,-11472.8786428325,11473.38010338706,-0.1527788332932687,-0.2919697107463435,2.0,0.0,1.3841012002538913,1.3841012002538913
619,1,0.020621999492343012,0.05819888944486825,-11472.988981016402,1.0,1.0,0.9666341365872123,-11472.988981016402,11473.23456176588,0.033935204048248124,0.033935204048248124,1.0,0.0,1.3841012002538913,1.3841012002538913
620,1,0.021872937247513307,0.060004373184715736,-11472.541939289496,3.0,1.0,0.9647508729595904,-11472.541939289496,11473.238127083965,-0.1606841270076984,-0.1606841270076984,2.0,0.0,1.3841012002538913,1.3841012002538913
621,1,0.021606957481602417,0.06005834740746421,-11472.537598599893,3.0,1.0,0.9757530245377378,-11472.537598599893,11472.695994947908,-0.0004734395715786377,-0.08879556009196676,1.0,0.0,1.3841012002538913,1.3841012002538913
622,1,0.021606957481602417,0.06005834740746421,-11472.537598599893,3.0,1.0,0.3282072896613974,-11472.537598599893,11475.654477304852,0.0,1.5840758162266866,1.0,0.0,1.3841012002538913,1.3841012002538913
623,1,0.021606957481602417,0.06005834740746421,-11472.537598599893,1.0,1.0,0.5511391548286941,-11472.537598599893,11473.50455739973,0.0,0.5957679521161481,1.0,0.0,1.3841012002538913,1.3841012002538913
624,1,0.021922863795210933,0.058144782678923715,-11472.317877348252,3.0,1.0,0.9738026548195705,-11472.317877348252,11472.741669698507,-0.08364184146375919,-0.08364184146375919,2.0,0.0,1.3841012002538913,1.3841012002538913
625,1,0.022813597658438108,0.05702036854549415,-11473.83951044772,1.0,1.0,0.5643953341042037,-11473.83951044772,11473.84745486088,0.5720003260394151,0.5720003260394151,1.0,0.0,1.3841012002538913,1.3841012002538913
626,1,0.022039463860161798,0.05669925293101292,-11473.3380464296,3.0,1.0,0.9507480432726773,-11473.3380464296,11474.103028904723,-0.18788835648047097,-0.37110100322206563,1.0,0.0,1.3841012002538913,1.3841012002538913
627,1,0.020795978999795208,0.05920177584414629,-11472.709114878451,3.0,1.0,0.719317143619263,-11472.709114878451,11474.8294720752,-0.2768297731709026,0.7879806217242731,2.0,0.0,1.3841012002538913,1.3841012002538913
